customer_id,date,type,category,amount,description,month
SBI10265,2024-04-25,debit,fuel,2827,FUEL PURCHASE,4
SBI10265,2024-04-30,credit,salary,23409,SALARY CREDIT,5
SBI10265,2024-05-01,debit,shopping,4048,SHOPPING PURCHASE,5
SBI10265,2024-05-02,credit,savings_transfer,1800,SELF TRANSFER TO SAVINGS,5
SBI10265,2024-05-03,debit,shopping,1676,SHOPPING PURCHASE,5
SBI10265,2024-05-04,debit,groceries,2137,GROCERIES PURCHASE,5
SBI10265,2024-05-04,debit,shopping,7591,SHOPPING PURCHASE,5
SBI10265,2024-05-05,debit,travel,4375,TRAVEL PURCHASE,5
SBI10265,2024-05-07,debit,groceries,3165,GROCERIES PURCHASE,5
SBI10265,2024-05-09,debit,medical,367,MEDICAL PURCHASE,5
SBI10265,2024-05-10,debit,dining,735,DINING PURCHASE,5
SBI10265,2024-05-13,debit,dining,1439,DINING PURCHASE,5
SBI10265,2024-05-15,debit,groceries,1868,GROCERIES PURCHASE,5
SBI10265,2024-05-17,debit,fuel,1337,FUEL PURCHASE,5
SBI10265,2024-05-19,debit,shopping,1442,SHOPPING PURCHASE,5
SBI10265,2024-05-22,debit,groceries,2087,GROCERIES PURCHASE,5
SBI10265,2024-05-22,debit,groceries,1918,GROCERIES PURCHASE,5
SBI10265,2024-05-23,debit,travel,925,TRAVEL PURCHASE,5
SBI10265,2024-05-30,credit,salary,23698,SALARY CREDIT,6
SBI10265,2024-06-01,credit,savings_transfer,2579,SELF TRANSFER TO SAVINGS,6
SBI10265,2024-06-05,debit,shopping,4304,SHOPPING PURCHASE,6
SBI10265,2024-06-06,debit,shopping,3674,SHOPPING PURCHASE,6
SBI10265,2024-06-06,debit,travel,2107,TRAVEL PURCHASE,6
SBI10265,2024-06-12,debit,dining,1420,DINING PURCHASE,6
SBI10265,2024-06-13,debit,fuel,2587,FUEL PURCHASE,6
SBI10265,2024-06-15,debit,entertainment,1489,ENTERTAINMENT PURCHASE,6
SBI10265,2024-06-15,debit,dining,1459,DINING PURCHASE,6
SBI10265,2024-06-19,debit,fuel,2275,FUEL PURCHASE,6
SBI10265,2024-06-21,debit,shopping,3066,SHOPPING PURCHASE,6
SBI10265,2024-06-21,debit,fuel,1752,FUEL PURCHASE,6
SBI10265,2024-06-22,debit,entertainment,598,ENTERTAINMENT PURCHASE,6
SBI10265,2024-06-23,debit,dining,351,DINING PURCHASE,6
SBI10265,2024-06-25,debit,groceries,864,GROCERIES PURCHASE,6
SBI10265,2024-06-27,debit,dining,1031,DINING PURCHASE,6
SBI10266,2024-01-01,credit,salary,20538,SALARY CREDIT,1
SBI10266,2024-01-03,credit,savings_transfer,2715,SELF TRANSFER TO SAVINGS,1
SBI10266,2024-01-04,debit,entertainment,807,ENTERTAINMENT PURCHASE,1
SBI10266,2024-01-05,debit,fuel,2969,FUEL PURCHASE,1
SBI10266,2024-01-05,debit,medical,1462,MEDICAL PURCHASE,1
SBI10266,2024-01-07,debit,groceries,3125,GROCERIES PURCHASE,1
SBI10266,2024-01-13,debit,fuel,2230,FUEL PURCHASE,1
SBI10266,2024-01-15,debit,utilities,285,UTILITIES PURCHASE,1
SBI10266,2024-01-19,debit,travel,2619,TRAVEL PURCHASE,1
SBI10266,2024-01-21,debit,shopping,1270,SHOPPING PURCHASE,1
SBI10266,2024-01-23,debit,entertainment,1963,ENTERTAINMENT PURCHASE,1
SBI10266,2024-01-28,debit,utilities,1126,UTILITIES PURCHASE,1
SBI10266,2024-01-31,credit,salary,20342,SALARY CREDIT,2
SBI10266,2024-02-01,debit,entertainment,1877,ENTERTAINMENT PURCHASE,2
SBI10266,2024-02-02,credit,savings_transfer,3892,SELF TRANSFER TO SAVINGS,2
SBI10266,2024-02-03,debit,entertainment,1577,ENTERTAINMENT PURCHASE,2
SBI10266,2024-02-06,debit,travel,3063,TRAVEL PURCHASE,2
SBI10266,2024-02-10,debit,utilities,373,UTILITIES PURCHASE,2
SBI10266,2024-02-17,debit,entertainment,576,ENTERTAINMENT PURCHASE,2
SBI10266,2024-02-17,debit,dining,1138,DINING PURCHASE,2
SBI10266,2024-02-17,debit,fuel,2953,FUEL PURCHASE,2
SBI10266,2024-02-19,debit,groceries,2057,GROCERIES PURCHASE,2
SBI10266,2024-02-20,debit,medical,895,MEDICAL PURCHASE,2
SBI10266,2024-02-23,debit,medical,1854,MEDICAL PURCHASE,2
SBI10266,2024-03-01,credit,salary,19792,SALARY CREDIT,3
SBI10266,2024-03-02,debit,travel,1438,TRAVEL PURCHASE,3
SBI10266,2024-03-03,credit,savings_transfer,3779,SELF TRANSFER TO SAVINGS,3
SBI10266,2024-03-03,debit,dining,1151,DINING PURCHASE,3
SBI10266,2024-03-04,debit,utilities,576,UTILITIES PURCHASE,3
SBI10266,2024-03-06,debit,groceries,2420,GROCERIES PURCHASE,3
SBI10266,2024-03-06,debit,dining,603,DINING PURCHASE,3
SBI10266,2024-03-08,debit,groceries,724,GROCERIES PURCHASE,3
SBI10266,2024-03-11,debit,travel,4253,TRAVEL PURCHASE,3
SBI10266,2024-03-15,debit,groceries,2828,GROCERIES PURCHASE,3
SBI10266,2024-03-20,debit,dining,1482,DINING PURCHASE,3
SBI10266,2024-03-22,debit,medical,2548,MEDICAL PURCHASE,3
SBI10266,2024-03-24,debit,medical,598,MEDICAL PURCHASE,3
SBI10266,2024-03-27,debit,groceries,1338,GROCERIES PURCHASE,3
SBI10266,2024-03-29,debit,travel,4626,TRAVEL PURCHASE,3
SBI10266,2024-03-31,credit,salary,19993,SALARY CREDIT,4
SBI10266,2024-04-02,credit,savings_transfer,2140,SELF TRANSFER TO SAVINGS,4
SBI10266,2024-04-03,debit,medical,632,MEDICAL PURCHASE,4
SBI10266,2024-04-06,debit,shopping,1566,SHOPPING PURCHASE,4
SBI10266,2024-04-08,debit,travel,4731,TRAVEL PURCHASE,4
SBI10266,2024-04-08,debit,utilities,1483,UTILITIES PURCHASE,4
SBI10266,2024-04-08,debit,dining,1001,DINING PURCHASE,4
SBI10266,2024-04-13,debit,fuel,2292,FUEL PURCHASE,4
SBI10266,2024-04-15,debit,dining,1329,DINING PURCHASE,4
SBI10266,2024-04-18,debit,travel,4049,TRAVEL PURCHASE,4
SBI10266,2024-04-21,debit,groceries,2758,GROCERIES PURCHASE,4
SBI10266,2024-04-25,debit,fuel,2423,FUEL PURCHASE,4
SBI10266,2024-04-30,credit,salary,20352,SALARY CREDIT,5
SBI10266,2024-05-02,credit,savings_transfer,9192,SELF TRANSFER TO SAVINGS,5
SBI10266,2024-05-03,debit,utilities,626,UTILITIES PURCHASE,5
SBI10266,2024-05-04,debit,medical,1447,MEDICAL PURCHASE,5
SBI10266,2024-05-05,debit,entertainment,1879,ENTERTAINMENT PURCHASE,5
SBI10266,2024-05-05,debit,fuel,706,FUEL PURCHASE,5
SBI10266,2024-05-07,debit,shopping,693,SHOPPING PURCHASE,5
SBI10266,2024-05-08,debit,shopping,5799,SHOPPING PURCHASE,5
SBI10266,2024-05-10,debit,utilities,1340,UTILITIES PURCHASE,5
SBI10266,2024-05-11,debit,entertainment,1141,ENTERTAINMENT PURCHASE,5
SBI10266,2024-05-13,debit,groceries,2662,GROCERIES PURCHASE,5
SBI10266,2024-05-19,debit,utilities,1235,UTILITIES PURCHASE,5
SBI10266,2024-05-22,debit,shopping,2631,SHOPPING PURCHASE,5
SBI10266,2024-05-25,debit,groceries,519,GROCERIES PURCHASE,5
SBI10266,2024-05-26,debit,shopping,5136,SHOPPING PURCHASE,5
SBI10266,2024-05-27,debit,dining,1408,DINING PURCHASE,5
SBI10266,2024-05-30,credit,salary,19968,SALARY CREDIT,6
SBI10266,2024-05-31,debit,medical,2061,MEDICAL PURCHASE,6
SBI10266,2024-06-01,credit,savings_transfer,8442,SELF TRANSFER TO SAVINGS,6
SBI10266,2024-06-04,debit,groceries,3392,GROCERIES PURCHASE,6
SBI10266,2024-06-06,debit,travel,473,TRAVEL PURCHASE,6
SBI10266,2024-06-07,debit,shopping,7437,SHOPPING PURCHASE,6
SBI10266,2024-06-14,debit,dining,398,DINING PURCHASE,6
SBI10266,2024-06-18,debit,utilities,1325,UTILITIES PURCHASE,6
SBI10266,2024-06-18,debit,fuel,2180,FUEL PURCHASE,6
SBI10266,2024-06-18,debit,shopping,3283,SHOPPING PURCHASE,6
SBI10266,2024-06-18,debit,dining,1343,DINING PURCHASE,6
SBI10266,2024-06-20,debit,shopping,2660,SHOPPING PURCHASE,6
SBI10266,2024-06-24,debit,utilities,354,UTILITIES PURCHASE,6
SBI10266,2024-06-27,debit,groceries,1656,GROCERIES PURCHASE,6
SBI10267,2024-01-01,credit,salary,28324,SALARY CREDIT,1
SBI10267,2024-01-03,credit,savings_transfer,5297,SELF TRANSFER TO SAVINGS,1
SBI10267,2024-01-04,debit,shopping,808,SHOPPING PURCHASE,1
SBI10267,2024-01-07,debit,dining,1048,DINING PURCHASE,1
SBI10267,2024-01-09,debit,entertainment,471,ENTERTAINMENT PURCHASE,1
SBI10267,2024-01-10,debit,dining,1901,DINING PURCHASE,1
SBI10267,2024-01-17,debit,travel,414,TRAVEL PURCHASE,1
SBI10267,2024-01-17,debit,medical,2922,MEDICAL PURCHASE,1
SBI10267,2024-01-17,debit,travel,3666,TRAVEL PURCHASE,1
SBI10267,2024-01-18,debit,groceries,3535,GROCERIES PURCHASE,1
SBI10267,2024-01-18,debit,travel,1150,TRAVEL PURCHASE,1
SBI10267,2024-01-21,debit,medical,1296,MEDICAL PURCHASE,1
SBI10267,2024-01-23,debit,utilities,973,UTILITIES PURCHASE,1
SBI10267,2024-01-23,debit,travel,3646,TRAVEL PURCHASE,1
SBI10267,2024-01-24,debit,utilities,868,UTILITIES PURCHASE,1
SBI10267,2024-01-29,debit,medical,669,MEDICAL PURCHASE,1
SBI10267,2024-01-31,credit,salary,27675,SALARY CREDIT,2
SBI10267,2024-02-02,credit,savings_transfer,2917,SELF TRANSFER TO SAVINGS,2
SBI10267,2024-02-03,debit,medical,1967,MEDICAL PURCHASE,2
SBI10267,2024-02-06,debit,groceries,3908,GROCERIES PURCHASE,2
SBI10267,2024-02-10,debit,entertainment,1812,ENTERTAINMENT PURCHASE,2
SBI10267,2024-02-11,debit,travel,4339,TRAVEL PURCHASE,2
SBI10267,2024-02-22,debit,dining,1469,DINING PURCHASE,2
SBI10267,2024-02-23,debit,shopping,4053,SHOPPING PURCHASE,2
SBI10267,2024-02-26,debit,utilities,442,UTILITIES PURCHASE,2
SBI10267,2024-02-26,debit,shopping,4422,SHOPPING PURCHASE,2
SBI10267,2024-02-26,debit,groceries,911,GROCERIES PURCHASE,2
SBI10267,2024-02-27,debit,entertainment,1224,ENTERTAINMENT PURCHASE,2
SBI10267,2024-02-27,debit,utilities,589,UTILITIES PURCHASE,2
SBI10267,2024-03-01,credit,salary,28162,SALARY CREDIT,3
SBI10267,2024-03-03,credit,savings_transfer,4131,SELF TRANSFER TO SAVINGS,3
SBI10267,2024-03-03,debit,shopping,4906,SHOPPING PURCHASE,3
SBI10267,2024-03-05,debit,utilities,308,UTILITIES PURCHASE,3
SBI10267,2024-03-05,debit,groceries,3713,GROCERIES PURCHASE,3
SBI10267,2024-03-06,debit,groceries,1283,GROCERIES PURCHASE,3
SBI10267,2024-03-09,debit,medical,1583,MEDICAL PURCHASE,3
SBI10267,2024-03-11,debit,utilities,986,UTILITIES PURCHASE,3
SBI10267,2024-03-12,debit,travel,3812,TRAVEL PURCHASE,3
SBI10267,2024-03-17,debit,entertainment,1873,ENTERTAINMENT PURCHASE,3
SBI10267,2024-03-18,debit,entertainment,533,ENTERTAINMENT PURCHASE,3
SBI10267,2024-03-19,debit,utilities,952,UTILITIES PURCHASE,3
SBI10267,2024-03-23,debit,medical,694,MEDICAL PURCHASE,3
SBI10267,2024-03-27,debit,travel,968,TRAVEL PURCHASE,3
SBI10267,2024-03-29,debit,utilities,487,UTILITIES PURCHASE,3
SBI10267,2024-03-31,credit,salary,27935,SALARY CREDIT,4
SBI10267,2024-04-02,credit,savings_transfer,3064,SELF TRANSFER TO SAVINGS,4
SBI10267,2024-04-03,debit,fuel,2733,FUEL PURCHASE,4
SBI10267,2024-04-03,debit,medical,251,MEDICAL PURCHASE,4
SBI10267,2024-04-04,debit,fuel,2126,FUEL PURCHASE,4
SBI10267,2024-04-10,debit,travel,4384,TRAVEL PURCHASE,4
SBI10267,2024-04-15,debit,dining,1282,DINING PURCHASE,4
SBI10267,2024-04-16,debit,shopping,2405,SHOPPING PURCHASE,4
SBI10267,2024-04-24,debit,fuel,687,FUEL PURCHASE,4
SBI10267,2024-04-28,debit,shopping,4338,SHOPPING PURCHASE,4
SBI10267,2024-04-28,debit,utilities,1460,UTILITIES PURCHASE,4
SBI10267,2024-04-28,debit,travel,4656,TRAVEL PURCHASE,4
SBI10267,2024-04-30,credit,salary,27545,SALARY CREDIT,5
SBI10267,2024-05-01,debit,travel,2544,TRAVEL PURCHASE,5
SBI10267,2024-05-02,credit,savings_transfer,5566,SELF TRANSFER TO SAVINGS,5
SBI10267,2024-05-07,debit,utilities,432,UTILITIES PURCHASE,5
SBI10267,2024-05-10,debit,dining,1488,DINING PURCHASE,5
SBI10267,2024-05-10,debit,shopping,3627,SHOPPING PURCHASE,5
SBI10267,2024-05-17,debit,dining,537,DINING PURCHASE,5
SBI10267,2024-05-18,debit,fuel,2911,FUEL PURCHASE,5
SBI10267,2024-05-23,debit,utilities,810,UTILITIES PURCHASE,5
SBI10267,2024-05-27,debit,utilities,816,UTILITIES PURCHASE,5
SBI10267,2024-05-30,credit,salary,27847,SALARY CREDIT,6
SBI10267,2024-05-31,debit,medical,450,MEDICAL PURCHASE,6
SBI10267,2024-06-01,credit,savings_transfer,2019,SELF TRANSFER TO SAVINGS,6
SBI10267,2024-06-02,debit,medical,2930,MEDICAL PURCHASE,6
SBI10267,2024-06-02,debit,entertainment,1176,ENTERTAINMENT PURCHASE,6
SBI10267,2024-06-03,debit,shopping,5566,SHOPPING PURCHASE,6
SBI10267,2024-06-06,debit,utilities,1489,UTILITIES PURCHASE,6
SBI10267,2024-06-06,debit,groceries,607,GROCERIES PURCHASE,6
SBI10267,2024-06-07,debit,entertainment,815,ENTERTAINMENT PURCHASE,6
SBI10267,2024-06-07,debit,travel,2567,TRAVEL PURCHASE,6
SBI10267,2024-06-12,debit,groceries,3378,GROCERIES PURCHASE,6
SBI10267,2024-06-16,debit,entertainment,1674,ENTERTAINMENT PURCHASE,6
SBI10267,2024-06-18,debit,utilities,1124,UTILITIES PURCHASE,6
SBI10267,2024-06-24,debit,groceries,587,GROCERIES PURCHASE,6
SBI10267,2024-06-24,debit,fuel,2093,FUEL PURCHASE,6
SBI10268,2024-01-01,credit,salary,47154,SALARY CREDIT,1
SBI10268,2024-01-03,credit,savings_transfer,3079,SELF TRANSFER TO SAVINGS,1
SBI10268,2024-01-03,debit,shopping,3175,SHOPPING PURCHASE,1
SBI10268,2024-01-06,debit,fuel,2674,FUEL PURCHASE,1
SBI10268,2024-01-07,debit,fuel,839,FUEL PURCHASE,1
SBI10268,2024-01-09,debit,dining,1798,DINING PURCHASE,1
SBI10268,2024-01-10,debit,shopping,7846,SHOPPING PURCHASE,1
SBI10268,2024-01-16,debit,medical,782,MEDICAL PURCHASE,1
SBI10268,2024-01-17,debit,shopping,6693,SHOPPING PURCHASE,1
SBI10268,2024-01-18,debit,utilities,416,UTILITIES PURCHASE,1
SBI10268,2024-01-20,debit,entertainment,1005,ENTERTAINMENT PURCHASE,1
SBI10268,2024-01-21,debit,groceries,2638,GROCERIES PURCHASE,1
SBI10268,2024-01-26,debit,shopping,4786,SHOPPING PURCHASE,1
SBI10268,2024-01-27,debit,shopping,6153,SHOPPING PURCHASE,1
SBI10268,2024-01-27,debit,dining,1512,DINING PURCHASE,1
SBI10268,2024-01-29,debit,shopping,3889,SHOPPING PURCHASE,1
SBI10268,2024-01-31,credit,salary,47011,SALARY CREDIT,2
SBI10268,2024-02-01,debit,dining,1648,DINING PURCHASE,2
SBI10268,2024-02-02,credit,savings_transfer,3893,SELF TRANSFER TO SAVINGS,2
SBI10268,2024-02-04,debit,shopping,4408,SHOPPING PURCHASE,2
SBI10268,2024-02-05,debit,fuel,909,FUEL PURCHASE,2
SBI10268,2024-02-08,debit,entertainment,1874,ENTERTAINMENT PURCHASE,2
SBI10268,2024-02-14,debit,utilities,215,UTILITIES PURCHASE,2
SBI10268,2024-02-14,debit,entertainment,1887,ENTERTAINMENT PURCHASE,2
SBI10268,2024-02-15,debit,utilities,314,UTILITIES PURCHASE,2
SBI10268,2024-02-19,debit,shopping,6046,SHOPPING PURCHASE,2
SBI10268,2024-02-20,debit,utilities,258,UTILITIES PURCHASE,2
SBI10268,2024-02-21,debit,travel,3607,TRAVEL PURCHASE,2
SBI10268,2024-02-24,debit,shopping,6395,SHOPPING PURCHASE,2
SBI10268,2024-02-26,debit,medical,2472,MEDICAL PURCHASE,2
SBI10268,2024-02-27,debit,travel,3132,TRAVEL PURCHASE,2
SBI10268,2024-02-28,debit,dining,596,DINING PURCHASE,2
SBI10268,2024-03-01,credit,salary,47146,SALARY CREDIT,3
SBI10268,2024-03-03,credit,savings_transfer,7593,SELF TRANSFER TO SAVINGS,3
SBI10268,2024-03-12,debit,entertainment,995,ENTERTAINMENT PURCHASE,3
SBI10268,2024-03-14,debit,medical,1339,MEDICAL PURCHASE,3
SBI10268,2024-03-14,debit,medical,1796,MEDICAL PURCHASE,3
SBI10268,2024-03-16,debit,entertainment,394,ENTERTAINMENT PURCHASE,3
SBI10268,2024-03-17,debit,shopping,822,SHOPPING PURCHASE,3
SBI10268,2024-03-23,debit,utilities,1077,UTILITIES PURCHASE,3
SBI10268,2024-03-24,debit,medical,2070,MEDICAL PURCHASE,3
SBI10268,2024-03-28,debit,utilities,525,UTILITIES PURCHASE,3
SBI10268,2024-03-31,credit,salary,46545,SALARY CREDIT,4
SBI10268,2024-04-01,debit,fuel,928,FUEL PURCHASE,4
SBI10268,2024-04-02,credit,savings_transfer,5546,SELF TRANSFER TO SAVINGS,4
SBI10268,2024-04-05,debit,emi,16468,LOAN EMI PAYMENT,4
SBI10268,2024-04-05,debit,utilities,279,UTILITIES PURCHASE,4
SBI10268,2024-04-05,debit,medical,1613,MEDICAL PURCHASE,4
SBI10268,2024-04-12,debit,dining,1677,DINING PURCHASE,4
SBI10268,2024-04-14,debit,fuel,820,FUEL PURCHASE,4
SBI10268,2024-04-16,debit,entertainment,1492,ENTERTAINMENT PURCHASE,4
SBI10268,2024-04-23,debit,groceries,1882,GROCERIES PURCHASE,4
SBI10268,2024-04-25,debit,travel,3308,TRAVEL PURCHASE,4
SBI10268,2024-04-26,debit,dining,1038,DINING PURCHASE,4
SBI10268,2024-04-30,credit,salary,46559,SALARY CREDIT,5
SBI10268,2024-05-02,credit,savings_transfer,2533,SELF TRANSFER TO SAVINGS,5
SBI10268,2024-05-03,debit,entertainment,1232,ENTERTAINMENT PURCHASE,5
SBI10268,2024-05-03,debit,groceries,3416,GROCERIES PURCHASE,5
SBI10268,2024-05-05,debit,emi,16597,LOAN EMI PAYMENT,5
SBI10268,2024-05-05,debit,travel,1314,TRAVEL PURCHASE,5
SBI10268,2024-05-06,debit,dining,1413,DINING PURCHASE,5
SBI10268,2024-05-07,debit,shopping,2795,SHOPPING PURCHASE,5
SBI10268,2024-05-08,debit,travel,4757,TRAVEL PURCHASE,5
SBI10268,2024-05-18,debit,shopping,886,SHOPPING PURCHASE,5
SBI10268,2024-05-18,debit,fuel,2030,FUEL PURCHASE,5
SBI10268,2024-05-22,debit,entertainment,1756,ENTERTAINMENT PURCHASE,5
SBI10268,2024-05-25,debit,travel,382,TRAVEL PURCHASE,5
SBI10268,2024-05-28,debit,medical,2687,MEDICAL PURCHASE,5
SBI10268,2024-05-30,credit,salary,46780,SALARY CREDIT,6
SBI10268,2024-05-31,debit,shopping,888,SHOPPING PURCHASE,6
SBI10268,2024-06-01,credit,savings_transfer,8124,SELF TRANSFER TO SAVINGS,6
SBI10268,2024-06-03,debit,groceries,1745,GROCERIES PURCHASE,6
SBI10268,2024-06-04,debit,emi,16363,LOAN EMI PAYMENT,6
SBI10268,2024-06-10,debit,groceries,2272,GROCERIES PURCHASE,6
SBI10268,2024-06-15,debit,travel,3743,TRAVEL PURCHASE,6
SBI10268,2024-06-17,debit,medical,1466,MEDICAL PURCHASE,6
SBI10268,2024-06-17,debit,fuel,2500,FUEL PURCHASE,6
SBI10268,2024-06-23,debit,medical,201,MEDICAL PURCHASE,6
SBI10268,2024-06-26,debit,dining,920,DINING PURCHASE,6
SBI10269,2024-01-01,credit,salary,28577,SALARY CREDIT,1
SBI10269,2024-01-03,credit,savings_transfer,4381,SELF TRANSFER TO SAVINGS,1
SBI10269,2024-01-10,debit,groceries,2101,GROCERIES PURCHASE,1
SBI10269,2024-01-10,debit,entertainment,1286,ENTERTAINMENT PURCHASE,1
SBI10269,2024-01-14,debit,travel,857,TRAVEL PURCHASE,1
SBI10269,2024-01-14,debit,travel,1390,TRAVEL PURCHASE,1
SBI10269,2024-01-18,debit,utilities,595,UTILITIES PURCHASE,1
SBI10269,2024-01-20,debit,entertainment,1049,ENTERTAINMENT PURCHASE,1
SBI10269,2024-01-21,debit,medical,430,MEDICAL PURCHASE,1
SBI10269,2024-01-23,debit,dining,1144,DINING PURCHASE,1
SBI10269,2024-01-31,credit,salary,28620,SALARY CREDIT,2
SBI10269,2024-02-02,credit,savings_transfer,3250,SELF TRANSFER TO SAVINGS,2
SBI10269,2024-02-03,debit,fuel,2365,FUEL PURCHASE,2
SBI10269,2024-02-11,debit,fuel,1258,FUEL PURCHASE,2
SBI10269,2024-02-11,debit,shopping,7319,SHOPPING PURCHASE,2
SBI10269,2024-02-12,debit,utilities,757,UTILITIES PURCHASE,2
SBI10269,2024-02-15,debit,entertainment,1575,ENTERTAINMENT PURCHASE,2
SBI10269,2024-02-18,debit,fuel,2729,FUEL PURCHASE,2
SBI10269,2024-02-22,debit,shopping,6960,SHOPPING PURCHASE,2
SBI10269,2024-02-22,debit,utilities,742,UTILITIES PURCHASE,2
SBI10269,2024-02-23,debit,entertainment,1594,ENTERTAINMENT PURCHASE,2
SBI10269,2024-02-23,debit,dining,987,DINING PURCHASE,2
SBI10269,2024-02-23,debit,utilities,483,UTILITIES PURCHASE,2
SBI10269,2024-03-01,credit,salary,28706,SALARY CREDIT,3
SBI10269,2024-03-03,credit,savings_transfer,4914,SELF TRANSFER TO SAVINGS,3
SBI10269,2024-03-03,debit,fuel,2295,FUEL PURCHASE,3
SBI10269,2024-03-05,debit,groceries,1486,GROCERIES PURCHASE,3
SBI10269,2024-03-08,debit,shopping,5022,SHOPPING PURCHASE,3
SBI10269,2024-03-09,debit,utilities,1375,UTILITIES PURCHASE,3
SBI10269,2024-03-10,debit,dining,804,DINING PURCHASE,3
SBI10269,2024-03-11,debit,utilities,544,UTILITIES PURCHASE,3
SBI10269,2024-03-12,debit,fuel,1884,FUEL PURCHASE,3
SBI10269,2024-03-12,debit,groceries,2261,GROCERIES PURCHASE,3
SBI10269,2024-03-13,debit,groceries,656,GROCERIES PURCHASE,3
SBI10269,2024-03-16,debit,entertainment,1257,ENTERTAINMENT PURCHASE,3
SBI10269,2024-03-19,debit,utilities,1299,UTILITIES PURCHASE,3
SBI10269,2024-03-20,debit,utilities,611,UTILITIES PURCHASE,3
SBI10269,2024-03-28,debit,shopping,6359,SHOPPING PURCHASE,3
SBI10269,2024-03-28,debit,shopping,5607,SHOPPING PURCHASE,3
SBI10269,2024-03-29,debit,medical,302,MEDICAL PURCHASE,3
SBI10269,2024-03-31,credit,salary,29447,SALARY CREDIT,4
SBI10269,2024-04-01,debit,shopping,2899,SHOPPING PURCHASE,4
SBI10269,2024-04-02,credit,savings_transfer,4706,SELF TRANSFER TO SAVINGS,4
SBI10269,2024-04-06,debit,entertainment,838,ENTERTAINMENT PURCHASE,4
SBI10269,2024-04-08,debit,fuel,1452,FUEL PURCHASE,4
SBI10269,2024-04-08,debit,groceries,1752,GROCERIES PURCHASE,4
SBI10269,2024-04-14,debit,travel,1631,TRAVEL PURCHASE,4
SBI10269,2024-04-17,debit,groceries,3206,GROCERIES PURCHASE,4
SBI10269,2024-04-18,debit,fuel,2291,FUEL PURCHASE,4
SBI10269,2024-04-25,debit,fuel,1257,FUEL PURCHASE,4
SBI10269,2024-04-26,debit,travel,3230,TRAVEL PURCHASE,4
SBI10269,2024-04-30,credit,salary,28865,SALARY CREDIT,5
SBI10269,2024-05-02,credit,savings_transfer,4834,SELF TRANSFER TO SAVINGS,5
SBI10269,2024-05-02,debit,travel,4168,TRAVEL PURCHASE,5
SBI10269,2024-05-03,debit,entertainment,1153,ENTERTAINMENT PURCHASE,5
SBI10269,2024-05-10,debit,medical,2662,MEDICAL PURCHASE,5
SBI10269,2024-05-13,debit,shopping,4152,SHOPPING PURCHASE,5
SBI10269,2024-05-16,debit,utilities,1143,UTILITIES PURCHASE,5
SBI10269,2024-05-18,debit,entertainment,1057,ENTERTAINMENT PURCHASE,5
SBI10269,2024-05-19,debit,groceries,3041,GROCERIES PURCHASE,5
SBI10269,2024-05-21,debit,entertainment,1224,ENTERTAINMENT PURCHASE,5
SBI10269,2024-05-23,debit,utilities,1369,UTILITIES PURCHASE,5
SBI10269,2024-05-24,debit,utilities,286,UTILITIES PURCHASE,5
SBI10269,2024-05-25,debit,travel,1763,TRAVEL PURCHASE,5
SBI10269,2024-05-26,debit,shopping,7896,SHOPPING PURCHASE,5
SBI10269,2024-05-30,credit,salary,28558,SALARY CREDIT,6
SBI10269,2024-06-01,credit,savings_transfer,4051,SELF TRANSFER TO SAVINGS,6
SBI10269,2024-06-02,debit,utilities,281,UTILITIES PURCHASE,6
SBI10269,2024-06-02,debit,dining,316,DINING PURCHASE,6
SBI10269,2024-06-04,debit,groceries,2657,GROCERIES PURCHASE,6
SBI10269,2024-06-09,debit,shopping,2746,SHOPPING PURCHASE,6
SBI10269,2024-06-11,debit,groceries,2358,GROCERIES PURCHASE,6
SBI10269,2024-06-11,debit,medical,295,MEDICAL PURCHASE,6
SBI10269,2024-06-11,debit,utilities,1073,UTILITIES PURCHASE,6
SBI10269,2024-06-11,debit,groceries,3478,GROCERIES PURCHASE,6
SBI10269,2024-06-15,debit,medical,1829,MEDICAL PURCHASE,6
SBI10269,2024-06-21,debit,entertainment,687,ENTERTAINMENT PURCHASE,6
SBI10269,2024-06-22,debit,travel,3176,TRAVEL PURCHASE,6
SBI10269,2024-06-23,debit,entertainment,533,ENTERTAINMENT PURCHASE,6
SBI10269,2024-06-25,debit,groceries,724,GROCERIES PURCHASE,6
SBI10270,2024-01-01,credit,salary,52504,SALARY CREDIT,1
SBI10270,2024-01-02,debit,dining,535,DINING PURCHASE,1
SBI10270,2024-01-02,debit,dining,1575,DINING PURCHASE,1
SBI10270,2024-01-03,credit,savings_transfer,9689,SELF TRANSFER TO SAVINGS,1
SBI10270,2024-01-05,debit,groceries,3548,GROCERIES PURCHASE,1
SBI10270,2024-01-06,debit,travel,2587,TRAVEL PURCHASE,1
SBI10270,2024-01-08,debit,medical,2082,MEDICAL PURCHASE,1
SBI10270,2024-01-13,debit,fuel,2222,FUEL PURCHASE,1
SBI10270,2024-01-15,debit,medical,833,MEDICAL PURCHASE,1
SBI10270,2024-01-16,debit,utilities,853,UTILITIES PURCHASE,1
SBI10270,2024-01-20,debit,travel,479,TRAVEL PURCHASE,1
SBI10270,2024-01-22,debit,travel,4216,TRAVEL PURCHASE,1
SBI10270,2024-01-22,debit,travel,4113,TRAVEL PURCHASE,1
SBI10270,2024-01-23,debit,groceries,2369,GROCERIES PURCHASE,1
SBI10270,2024-01-24,debit,entertainment,1717,ENTERTAINMENT PURCHASE,1
